Servidor,Protocolo,Data,HoraInicio,HoraFim,Duracao
vsrv16,SSTP,2016-12-28,21:25,21:27,2
vsrv8,SSTP,2016-12-28,21:27,21:27,0
vsrv17,PPTP,2016-12-28,21:17,21:54,37
vsrv8,SSTP,2016-12-28,21:46,21:57,11
vsrv16,OPENVPN_L2,2016-12-28,21:35,22:02,27
vsrv17,PPTP,2016-12-28,22:20,22:24,4
vsrv17,SSTP,2016-12-28,21:53,22:37,44
vsrv16,SSTP,2016-12-28,21:53,22:46,53
vsrv16,PPTP,2016-12-28,22:48,22:49,1
vsrv8,PPTP,2016-12-28,23:09,23:12,3
vsrv8,SSTP,2016-12-28,23:15,23:16,1
vsrv16,SSTP,2016-12-28,23:16,23:16,0
vsrv16,SSTP,2016-12-28,23:17,23:19,2
vsrv8,PPTP,2016-12-28,22:37,23:32,55
vsrv16,PPTP,2016-12-28,22:29,23:38,69
vsrv8,PPTP,2016-12-28,21:34,23:43,129
vsrv8,PPTP,2016-12-28,22:56,23:44,48
vsrv16,SSTP,2016-12-28,22:39,23:46,67
vsrv16,SSTP,2016-12-28,23:22,23:54,32
vsrv16,PPTP,2016-12-28,21:24,00:01,157
vsrv8,SSTP,2016-12-28,23:57,00:02,5
vsrv17,PPTP,2016-12-28,17:13,00:04,411
vsrv17,PPTP,2016-12-28,21:56,00:04,128
vsrv16,SSTP,2016-12-28,20:40,00:07,207
vsrv17,SSTP,2016-12-29,00:05,00:11,6
vsrv17,PPTP,2016-12-28,21:41,00:16,155
vsrv8,PPTP,2016-12-29,00:08,00:17,9
vsrv16,SSTP,2016-12-28,21:11,00:18,187
vsrv17,PPTP,2016-12-29,00:27,00:27,0
vsrv17,PPTP,2016-12-28,21:39,00:37,178
vsrv11,SOFTETHER,2016-12-28,12:36,00:51,735
vsrv17,SSTP,2016-12-29,00:03,00:54,51
vsrv8,SSTP,2016-12-28,21:36,00:58,202
vsrv17,PPTP,2016-12-28,23:51,00:59,68
vsrv8,SSTP,2016-12-29,00:48,01:00,12
vsrv17,PPTP,2016-12-28,22:08,01:00,172
vsrv8,PPTP,2016-12-28,17:05,01:00,475
vsrv16,SSTP,2016-12-29,01:15,01:16,1
vsrv17,SSTP,2016-12-29,01:18,01:18,0
vsrv16,SSTP,2016-12-29,01:19,01:20,1
vsrv8,SSTP,2016-12-29,01:21,01:21,0
vsrv8,SSTP,2016-12-29,01:22,01:24,2
vsrv17,SSTP,2016-12-28,14:03,01:24,681
vsrv17,SSTP,2016-12-29,01:26,01:27,1
vsrv8,PPTP,2016-12-28,16:33,01:29,536
vsrv8,PPTP,2016-12-29,01:27,01:45,18
vsrv17,PPTP,2016-12-29,01:59,01:59,0
vsrv16,PPTP,2016-12-29,02:01,02:01,0
vsrv16,PPTP,2016-12-29,02:01,02:01,0
vsrv16,PPTP,2016-12-29,01:45,02:01,16
vsrv17,SSTP,2016-12-29,01:18,02:09,51
vsrv8,SSTP,2016-12-28,22:16,02:16,240
vsrv8,PPTP,2016-12-29,00:07,02:27,140
vsrv16,PPTP,2016-12-28,17:47,02:33,526
vsrv11,PPTP,2016-12-29,01:37,02:36,59
vsrv17,PPTP,2016-12-28,21:26,02:50,324
vsrv17,PPTP,2016-12-29,03:12,03:27,15
vsrv16,PPTP,2016-12-29,02:29,03:36,67
vsrv16,PPTP,2016-12-29,01:30,03:43,133
vsrv16,SSTP,2016-12-28,23:39,03:47,248
vsrv8,PPTP,2016-12-29,03:45,04:21,36
vsrv17,SSTP,2016-12-28,19:50,05:14,564
vsrv17,SSTP,2016-12-29,05:31,05:32,1
vsrv16,PPTP,2016-12-29,00:49,07:54,425
vsrv11,SOFTETHER,2016-12-29,08:01,08:03,2
vsrv17,SSTP,2016-12-29,06:13,08:25,132
vsrv8,PPTP,2016-12-29,08:55,09:02,7
vsrv11,SOFTETHER,2016-12-29,08:55,09:55,60
vsrv8,PPTP,2016-12-29,09:59,10:01,2
vsrv16,PPTP,2016-12-29,10:02,10:03,1
vsrv16,PPTP,2016-12-29,09:40,10:08,28
vsrv8,SSTP,2016-12-29,10:04,10:45,41
vsrv11,PPTP,2016-12-29,11:09,11:09,0
vsrv11,PPTP,2016-12-29,11:09,11:12,3
vsrv11,PPTP,2016-12-29,11:12,11:12,0
vsrv11,SOFTETHER,2016-12-29,08:34,11:21,167
vsrv11,SSTP,2016-12-29,10:18,11:30,72
vsrv16,PPTP,2016-12-29,11:52,11:55,3
vsrv8,PPTP,2016-12-29,10:02,12:00,118
vsrv17,PPTP,2016-12-29,12:00,12:00,0
vsrv16,OPENVPN_L2,2016-12-29,12:06,12:09,3
vsrv8,SSTP,2016-12-29,10:10,12:12,122
vsrv8,PPTP,2016-12-29,10:14,12:20,126
vsrv8,PPTP,2016-12-29,10:51,12:36,105
vsrv17,PPTP,2016-12-29,12:38,12:41,3
vsrv16,SSTP,2016-12-29,09:31,12:44,193
vsrv16,SSTP,2016-12-29,12:06,12:47,41
vsrv8,PPTP,2016-12-29,11:46,12:50,64
vsrv11,SOFTETHER,2016-12-29,12:57,12:58,1
vsrv16,SSTP,2016-12-29,09:57,13:06,189
vsrv8,PPTP,2016-12-29,09:51,13:07,196
vsrv17,PPTP,2016-12-29,13:05,13:18,13
vsrv8,SSTP,2016-12-29,12:44,13:36,52
vsrv8,OPENVPN_L2,2016-12-29,11:42,13:55,133
vsrv8,PPTP,2016-12-29,14:10,14:12,2
vsrv17,SSTP,2016-12-29,13:34,14:19,45
vsrv17,PPTP,2016-12-29,13:43,14:25,42
vsrv11,SOFTETHER,2016-12-29,14:25,14:29,4
vsrv8,PPTP,2016-12-29,12:23,14:37,134
vsrv16,PPTP,2016-12-29,12:55,15:03,128
vsrv17,SSTP,2016-12-29,13:36,15:05,89
vsrv17,SSTP,2016-12-29,15:00,15:12,12
vsrv17,PPTP,2016-12-29,15:15,15:20,5
vsrv16,SSTP,2016-12-29,14:43,15:20,37
vsrv16,PPTP,2016-12-29,13:39,15:28,109
vsrv16,PPTP,2016-12-29,15:36,15:36,0
vsrv8,SSTP,2016-12-29,11:52,15:38,226
vsrv17,PPTP,2016-12-29,15:39,15:39,0
vsrv8,OPENVPN_L2,2016-12-29,15:07,15:44,37
vsrv8,SSTP,2016-12-29,15:25,15:52,27
vsrv16,SSTP,2016-12-29,15:45,15:52,7
vsrv17,SSTP,2016-12-29,15:20,15:56,36
vsrv17,SSTP,2016-12-29,09:20,15:58,398
vsrv8,OPENVPN_L2,2016-12-29,15:46,15:58,12
vsrv17,SSTP,2016-12-29,15:12,16:00,48
vsrv17,PPTP,2016-12-29,14:38,16:00,82
vsrv17,SSTP,2016-12-29,15:52,16:02,10
vsrv16,PPTP,2016-12-29,12:44,16:03,199
vsrv17,PPTP,2016-12-29,15:13,16:04,51
vsrv16,PPTP,2016-12-29,15:04,16:18,74
vsrv17,PPTP,2016-12-29,15:23,16:19,56
vsrv8,SSTP,2016-12-29,15:54,16:23,29
vsrv17,PPTP,2016-12-29,15:21,16:30,69
vsrv16,PPTP,2016-12-29,15:19,16:31,72
vsrv8,PPTP,2016-12-29,15:53,16:33,40
vsrv17,OPENVPN_L2,2016-12-29,15:42,16:38,56
vsrv17,SSTP,2016-12-29,16:04,16:39,35
vsrv16,OPENVPN_L2,2016-12-29,16:41,16:42,1
vsrv8,PPTP,2016-12-29,16:44,16:44,0
vsrv17,PPTP,2016-12-29,15:44,16:50,66
vsrv16,SSTP,2016-12-29,16:49,16:51,2
vsrv8,PPTP,2016-12-29,16:51,16:52,1
vsrv16,SSTP,2016-12-29,16:22,16:53,31
vsrv16,PPTP,2016-12-29,16:52,16:53,1
vsrv16,PPTP,2016-12-29,12:18,16:53,275
vsrv8,PPTP,2016-12-29,17:00,17:01,1
vsrv8,PPTP,2016-12-29,14:48,17:08,140
vsrv17,PPTP,2016-12-29,15:24,17:13,109
vsrv16,SSTP,2016-12-29,15:09,17:13,124
vsrv17,PPTP,2016-12-29,15:18,17:14,116
vsrv8,SSTP,2016-12-29,17:18,17:20,2
vsrv17,OPENVPN_L2,2016-12-29,16:28,17:29,61
vsrv11,SOFTETHER,2016-12-29,12:44,17:29,285
vsrv16,SSTP,2016-12-29,12:53,17:43,290
vsrv8,OPENVPN_L2,2016-12-29,16:45,17:47,62
vsrv8,PPTP,2016-12-29,16:46,17:50,64
vsrv17,PPTP,2016-12-29,16:27,17:56,89
vsrv17,SSTP,2016-12-29,17:32,18:01,29
vsrv8,SSTP,2016-12-29,18:01,18:03,2
vsrv16,OPENVPN_L2,2016-12-29,18:04,18:04,0
vsrv8,SSTP,2016-12-29,18:04,18:05,1
vsrv8,PPTP,2016-12-29,17:51,18:11,20
vsrv17,PPTP,2016-12-29,18:13,18:19,6
vsrv16,SSTP,2016-12-29,15:40,18:21,161
vsrv8,SSTP,2016-12-29,17:40,18:35,55
vsrv11,SOFTETHER,2016-12-29,18:31,18:39,8
vsrv16,PPTP,2016-12-29,18:11,18:40,29
vsrv17,PPTP,2016-12-29,16:05,18:58,173
vsrv16,OPENVPN_L2,2016-12-29,18:27,19:01,34
vsrv17,PPTP,2016-12-29,14:39,19:01,262
vsrv16,PPTP,2016-12-29,18:01,19:05,64
vsrv16,SSTP,2016-12-29,11:06,19:14,488
vsrv16,PPTP,2016-12-29,18:07,19:15,68
vsrv8,PPTP,2016-12-29,17:51,19:15,84
vsrv8,SSTP,2016-12-29,15:16,19:17,241
vsrv16,PPTP,2016-12-29,10:04,19:17,553
vsrv17,OPENVPN_L2,2016-12-29,19:03,19:18,15
vsrv16,PPTP,2016-12-29,18:48,19:28,40
vsrv8,PPTP,2016-12-29,19:22,19:32,10
vsrv11,SSTP,2016-12-29,19:13,19:34,21
vsrv16,SSTP,2016-12-29,17:56,19:41,105
vsrv16,SSTP,2016-12-29,18:05,19:52,107
vsrv16,PPTP,2016-12-29,19:54,19:54,0
vsrv11,SSTP,2016-12-29,19:42,19:55,13
vsrv8,OPENVPN_L2,2016-12-29,19:29,19:58,29
vsrv8,PPTP,2016-12-29,16:54,20:04,190
vsrv17,SSTP,2016-12-29,16:42,20:06,204
vsrv8,SSTP,2016-12-29,11:57,20:07,490
vsrv8,PPTP,2016-12-29,16:43,20:10,207
vsrv16,SSTP,2016-12-29,19:01,20:12,71
vsrv11,PPTP,2016-12-29,19:34,20:14,40
vsrv16,PPTP,2016-12-29,18:49,20:14,85
vsrv16,PPTP,2016-12-28,17:14,20:15,1621
vsrv8,PPTP,2016-12-29,18:47,20:16,89
vsrv8,OPENVPN_L2,2016-12-29,19:58,20:19,21
vsrv16,PPTP,2016-12-29,20:00,20:26,26
vsrv16,OPENVPN_L2,2016-12-29,20:20,20:39,19
vsrv16,PPTP,2016-12-29,18:45,20:40,115
vsrv8,PPTP,2016-12-29,20:16,20:40,24
vsrv16,PPTP,2016-12-29,17:52,20:44,172
vsrv17,SSTP,2016-12-29,20:17,21:05,48
vsrv17,SSTP,2016-12-29,16:56,21:12,256
vsrv17,SSTP,2016-12-29,20:45,21:13,28
vsrv16,PPTP,2016-12-29,21:12,21:17,5
vsrv8,PPTP,2016-12-29,21:15,21:25,10
vsrv17,SSTP,2016-12-29,19:19,21:31,132
vsrv8,PPTP,2016-12-29,21:25,21:31,6
vsrv17,PPTP,2016-12-29,21:29,21:31,2
vsrv17,SSTP,2016-12-29,21:32,21:35,3
vsrv17,PPTP,2016-12-29,21:31,21:37,6
vsrv17,PPTP,2016-12-29,21:37,21:38,1
vsrv16,PPTP,2016-12-29,21:01,21:42,41
vsrv17,PPTP,2016-12-29,21:10,21:46,36
vsrv16,PPTP,2016-12-29,21:39,21:51,12
vsrv8,SSTP,2016-12-29,21:26,21:58,32
vsrv8,PPTP,2016-12-29,16:24,22:06,342
vsrv8,SSTP,2016-12-29,21:46,22:06,20
vsrv16,SSTP,2016-12-29,21:45,22:15,30
vsrv8,SSTP,2016-12-29,22:06,22:26,20
vsrv17,SSTP,2016-12-29,21:34,22:36,62
vsrv17,PPTP,2016-12-29,20:20,22:38,138
vsrv8,SSTP,2016-12-29,22:46,22:47,1
vsrv17,PPTP,2016-12-29,21:16,22:49,93
vsrv8,SSTP,2016-12-29,22:34,23:09,35
vsrv17,SSTP,2016-12-29,23:07,23:12,5
vsrv8,SSTP,2016-12-29,23:22,23:22,0
vsrv16,SSTP,2016-12-29,23:23,23:26,3
vsrv8,SSTP,2016-12-29,22:36,23:26,50
vsrv17,SSTP,2016-12-29,23:27,23:30,3
vsrv17,SSTP,2016-12-29,23:22,23:34,12
vsrv17,PPTP,2016-12-29,21:45,23:40,115
vsrv8,PPTP,2016-12-29,21:55,23:41,106
vsrv8,PPTP,2016-12-29,17:06,23:44,398
vsrv16,PPTP,2016-12-29,23:15,23:44,29
vsrv17,PPTP,2016-12-29,21:54,23:47,113
vsrv8,PPTP,2016-12-29,23:36,23:50,14
vsrv17,SSTP,2016-12-29,23:23,23:52,29
vsrv8,PPTP,2016-12-29,23:32,23:56,24
vsrv16,SSTP,2016-12-29,22:14,23:59,105
vsrv8,PPTP,2016-12-29,21:44,23:59,135
vsrv11,SOFTETHER,2016-12-29,21:07,00:02,175
vsrv16,PPTP,2016-12-29,23:41,00:03,22
vsrv16,SSTP,2016-12-29,21:41,00:04,143
vsrv16,SSTP,2016-12-30,00:06,00:07,1
vsrv16,SSTP,2016-12-29,23:51,00:07,16
vsrv8,SSTP,2016-12-30,00:07,00:08,1
vsrv16,SSTP,2016-12-30,00:08,00:10,2
vsrv8,PPTP,2016-12-29,18:17,00:16,359
vsrv16,PPTP,2016-12-29,21:15,00:17,182
vsrv8,SSTP,2016-12-30,00:17,00:22,5
vsrv17,SSTP,2016-12-30,00:22,00:25,3
vsrv17,SSTP,2016-12-30,00:26,00:26,0
vsrv8,SSTP,2016-12-30,00:26,00:27,1
vsrv17,PPTP,2016-12-30,00:25,00:32,7
vsrv8,PPTP,2016-12-29,23:07,00:34,87
vsrv8,SSTP,2016-12-30,00:34,00:34,0
vsrv16,SSTP,2016-12-30,00:35,00:36,1
vsrv16,SSTP,2016-12-30,00:36,00:36,0
vsrv16,PPTP,2016-12-30,00:11,00:38,27
vsrv17,SSTP,2016-12-30,00:39,00:39,0
vsrv17,SSTP,2016-12-30,00:36,00:39,3
vsrv17,PPTP,2016-12-29,15:59,00:40,521
vsrv17,SSTP,2016-12-30,00:39,00:46,7
vsrv17,PPTP,2016-12-29,23:51,00:46,55
vsrv8,PPTP,2016-12-29,21:59,00:47,168
vsrv17,PPTP,2016-12-29,16:57,00:47,470
vsrv8,SSTP,2016-12-30,00:49,00:54,5
vsrv16,PPTP,2016-12-30,00:12,01:01,49
vsrv17,PPTP,2016-12-29,22:27,01:02,155
vsrv8,OPENVPN_L2,2016-12-29,21:03,01:02,239
vsrv17,SSTP,2016-12-29,14:11,01:06,655
vsrv8,SSTP,2016-12-30,00:55,01:07,12
vsrv16,SSTP,2016-12-29,18:51,01:40,409
vsrv16,SSTP,2016-12-30,00:06,01:43,97
vsrv17,PPTP,2016-12-29,19:49,01:51,362
vsrv8,PPTP,2016-12-29,23:26,01:58,152
vsrv16,PPTP,2016-12-30,00:59,01:59,60
vsrv8,SSTP,2016-12-30,02:09,02:17,8
vsrv16,PPTP,2016-12-30,00:37,02:41,124
vsrv16,PPTP,2016-12-30,02:38,02:43,5
vsrv17,SSTP,2016-12-30,02:36,03:02,26
vsrv16,PPTP,2016-12-29,22:45,03:05,260
vsrv16,SSTP,2016-12-30,02:57,03:19,22
vsrv16,SSTP,2016-12-30,03:08,03:20,12
vsrv16,PPTP,2016-12-30,00:41,03:33,172
vsrv8,SSTP,2016-12-30,03:46,04:00,14
vsrv17,SSTP,2016-12-29,18:17,04:20,603
vsrv16,PPTP,2016-12-30,02:44,04:21,97
vsrv8,SSTP,2016-12-30,04:13,04:25,12
vsrv8,SSTP,2016-12-30,02:42,07:28,286
vsrv11,SOFTETHER,2016-12-30,08:02,08:04,2
vsrv17,PPTP,2016-12-30,08:53,08:59,6
vsrv11,SOFTETHER,2016-12-30,08:31,10:28,117
vsrv11,SSTP,2016-12-30,10:28,10:32,4
vsrv11,SOFTETHER,2016-12-30,10:33,10:58,25
vsrv11,SOFTETHER,2016-12-30,10:58,10:58,0
vsrv17,PPTP,2016-12-30,10:47,11:02,15
vsrv8,PPTP,2016-12-30,11:21,11:22,1
vsrv17,PPTP,2016-12-30,11:29,11:34,5
vsrv8,SSTP,2016-12-30,11:00,11:35,35
vsrv16,SSTP,2016-12-30,11:43,12:00,17
vsrv16,SSTP,2016-12-30,10:24,12:02,98
vsrv8,PPTP,2016-12-30,10:20,12:05,105
vsrv8,SSTP,2016-12-30,12:05,12:06,1
vsrv16,SSTP,2016-12-30,10:44,12:07,83
vsrv8,PPTP,2016-12-30,10:31,12:07,96
vsrv11,SOFTETHER,2016-12-30,12:19,12:40,21
vsrv16,PPTP,2016-12-30,11:41,13:01,80
vsrv17,SSTP,2016-12-30,12:06,13:14,68
vsrv17,SSTP,2016-12-30,12:57,13:18,21
vsrv16,SSTP,2016-12-30,12:14,13:28,74
vsrv8,PPTP,2016-12-30,12:19,13:39,80
vsrv16,PPTP,2016-12-30,13:56,14:03,7
vsrv17,SSTP,2016-12-30,11:42,14:08,146
vsrv8,SSTP,2016-12-30,14:31,14:33,2
vsrv16,SSTP,2016-12-30,11:40,14:50,190
vsrv16,PPTP,2016-12-30,14:07,14:51,44
vsrv8,SSTP,2016-12-30,14:58,15:02,4
vsrv8,PPTP,2016-12-30,14:51,15:17,26
vsrv16,SSTP,2016-12-30,13:29,15:19,110
vsrv17,PPTP,2016-12-30,15:23,15:29,6
vsrv8,SSTP,2016-12-30,14:33,15:39,66
vsrv8,SSTP,2016-12-30,09:18,15:41,383
vsrv8,PPTP,2016-12-30,13:56,15:42,106
vsrv17,SSTP,2016-12-30,14:38,16:11,93
vsrv8,PPTP,2016-12-30,12:06,16:15,249
vsrv17,PPTP,2016-12-30,15:33,16:20,47
vsrv17,SSTP,2016-12-30,14:27,16:29,122
vsrv16,PPTP,2016-12-30,16:08,16:41,33
vsrv17,PPTP,2016-12-30,16:41,16:43,2
vsrv17,SSTP,2016-12-30,13:49,16:55,186
vsrv8,SSTP,2016-12-30,16:58,16:59,1
vsrv16,PPTP,2016-12-30,16:42,17:06,24
vsrv16,SSTP,2016-12-30,15:20,17:08,108
vsrv16,SSTP,2016-12-30,17:14,17:17,3
vsrv17,PPTP,2016-12-30,16:09,17:25,76
vsrv16,SSTP,2016-12-30,16:52,17:30,38
vsrv16,SSTP,2016-12-30,17:12,17:31,19
vsrv16,PPTP,2016-12-30,17:23,17:31,8
vsrv16,PPTP,2016-12-30,17:37,17:44,7
vsrv16,SSTP,2016-12-30,18:01,18:01,0
vsrv16,PPTP,2016-12-30,17:05,18:10,65
vsrv16,PPTP,2016-12-30,10:56,18:11,435
vsrv17,SSTP,2016-12-30,17:12,18:17,65
vsrv17,PPTP,2016-12-30,17:13,18:20,67
vsrv17,PPTP,2016-12-30,18:41,18:42,1
vsrv16,SSTP,2016-12-30,18:39,18:48,9
vsrv8,PPTP,2016-12-30,18:11,18:52,41
vsrv17,PPTP,2016-12-30,14:06,19:15,309
vsrv8,SSTP,2016-12-30,16:58,19:15,137
vsrv8,PPTP,2016-12-30,17:43,19:16,93
vsrv17,SSTP,2016-12-30,13:24,19:26,362
vsrv17,SSTP,2016-12-30,15:07,19:43,276
vsrv17,PPTP,2016-12-30,15:26,19:45,259
vsrv8,PPTP,2016-12-30,18:52,19:47,55
vsrv16,PPTP,2016-12-30,19:57,20:00,3
vsrv17,PPTP,2016-12-30,13:50,20:04,374
vsrv17,PPTP,2016-12-30,14:58,20:09,311
vsrv16,PPTP,2016-12-30,20:17,20:21,4
vsrv17,SSTP,2016-12-30,16:14,20:23,249
vsrv8,SSTP,2016-12-30,16:29,20:23,234
vsrv8,PPTP,2016-12-30,15:34,20:29,295
vsrv8,PPTP,2016-12-30,16:24,20:30,246
vsrv17,PPTP,2016-12-30,20:29,20:32,3
vsrv16,PPTP,2016-12-30,20:35,20:37,2
vsrv17,SSTP,2016-12-30,19:38,20:43,65
vsrv11,SSTP,2016-12-30,20:35,20:44,9
vsrv17,SSTP,2016-12-30,20:44,20:44,0
vsrv16,PPTP,2016-12-30,16:27,20:49,262
vsrv8,PPTP,2016-12-30,10:18,20:57,639
vsrv8,PPTP,2016-12-30,18:34,21:02,148
vsrv16,SSTP,2016-12-30,21:14,21:17,3
vsrv16,SSTP,2016-12-30,21:24,21:34,10
vsrv8,SSTP,2016-12-30,21:43,21:51,8
vsrv8,PPTP,2016-12-30,21:53,21:54,1
vsrv17,PPTP,2016-12-30,21:26,21:55,29
vsrv8,PPTP,2016-12-30,18:49,22:12,203
vsrv17,PPTP,2016-12-30,20:42,22:13,91
vsrv8,SSTP,2016-12-30,21:51,22:20,29
vsrv16,PPTP,2016-12-30,22:26,22:27,1
vsrv8,PPTP,2016-12-30,14:09,22:31,502
vsrv8,PPTP,2016-12-30,22:07,22:31,24
vsrv17,SSTP,2016-12-30,22:33,22:36,3
vsrv16,PPTP,2016-12-30,22:43,22:48,5
vsrv17,SSTP,2016-12-30,21:51,22:49,58
vsrv17,SSTP,2016-12-30,22:50,22:52,2
vsrv16,PPTP,2016-12-30,20:55,22:55,120
vsrv16,OPENVPN_L2,2016-12-30,22:48,22:55,7
vsrv17,SSTP,2016-12-30,15:49,23:04,435
vsrv16,SSTP,2016-12-30,17:06,23:13,367
vsrv17,SSTP,2016-12-27,23:07,23:20,4333
vsrv8,PPTP,2016-12-30,23:25,23:27,2
vsrv17,PPTP,2016-12-30,23:18,23:30,12
vsrv17,PPTP,2016-12-30,23:18,23:30,12
vsrv8,SSTP,2016-12-30,21:54,23:37,103
vsrv11,SSTP,2016-12-30,20:54,23:48,174
vsrv17,PPTP,2016-12-30,22:20,00:07,107
vsrv16,PPTP,2016-12-30,23:08,00:12,64
vsrv8,PPTP,2016-12-30,23:54,00:15,21
vsrv16,SSTP,2016-12-30,23:40,00:43,63
vsrv17,PPTP,2016-12-30,16:00,00:49,529
vsrv8,SSTP,2016-12-31,00:47,00:49,2
vsrv16,SSTP,2016-12-30,17:27,00:58,451
vsrv11,SOFTETHER,2016-12-30,12:14,01:06,772
vsrv16,PPTP,2016-12-30,17:31,01:07,456
vsrv8,SSTP,2016-12-30,20:26,01:08,282
vsrv8,PPTP,2016-12-30,12:56,01:16,740
vsrv8,PPTP,2016-12-30,10:37,01:17,880
vsrv8,SSTP,2016-12-30,19:59,01:56,357
vsrv17,SSTP,2016-12-31,02:02,02:05,3
vsrv16,PPTP,2016-12-30,23:05,02:06,181
vsrv8,SSTP,2016-12-31,00:23,02:18,115
vsrv16,PPTP,2016-12-30,23:02,02:21,199
vsrv17,SSTP,2016-12-31,01:27,02:32,65
vsrv16,SSTP,2016-12-31,01:36,02:38,62
vsrv17,SSTP,2016-12-30,21:18,02:52,334
vsrv8,PPTP,2016-12-31,01:12,02:54,102
vsrv17,PPTP,2016-12-31,02:25,03:06,41
vsrv16,SSTP,2016-12-31,02:54,03:16,22
vsrv17,PPTP,2016-12-31,01:15,03:22,127
vsrv17,PPTP,2016-12-30,23:56,03:42,226
vsrv16,PPTP,2016-12-31,02:40,04:13,93
vsrv16,PPTP,2016-12-31,04:02,04:15,13
vsrv17,SSTP,2016-12-31,05:30,05:31,1
vsrv11,SOFTETHER,2016-12-31,09:03,09:06,3
vsrv16,PPTP,2016-12-31,08:15,09:46,91
vsrv17,SSTP,2016-12-31,10:16,10:34,18
vsrv16,SSTP,2016-12-31,09:59,10:46,47
vsrv16,PPTP,2016-12-31,10:50,11:05,15
vsrv17,SSTP,2016-12-31,10:01,11:54,113
vsrv17,PPTP,2016-12-31,01:32,11:55,623
vsrv16,PPTP,2016-12-31,12:15,12:44,29
vsrv16,SSTP,2016-12-31,11:58,13:47,109
vsrv17,PPTP,2016-12-31,12:35,13:53,78
vsrv17,SSTP,2016-12-31,13:32,13:58,26
vsrv16,PPTP,2016-12-31,14:51,15:05,14
vsrv17,PPTP,2016-12-31,14:34,15:26,52
vsrv16,SSTP,2016-12-31,14:40,15:35,55
vsrv17,SSTP,2016-12-31,15:39,15:41,2
vsrv16,SSTP,2016-12-31,15:10,16:07,57
vsrv17,PPTP,2016-12-31,14:32,16:08,96
vsrv8,SSTP,2016-12-31,00:28,16:16,948
vsrv17,PPTP,2016-12-31,16:09,16:19,10
vsrv16,SSTP,2016-12-31,14:56,16:29,93
vsrv17,PPTP,2016-12-31,15:09,16:34,85
vsrv17,PPTP,2016-12-31,16:47,17:00,13
vsrv16,SSTP,2016-12-31,16:38,17:10,32
vsrv16,PPTP,2016-12-31,16:24,17:12,48
vsrv17,SSTP,2016-12-31,13:22,17:21,239
vsrv16,SSTP,2016-12-31,17:35,18:04,29
vsrv17,PPTP,2016-12-31,16:34,18:11,97
vsrv16,PPTP,2016-12-31,16:11,18:17,126
vsrv17,PPTP,2016-12-31,18:16,18:20,4
vsrv16,PPTP,2016-12-31,09:00,18:21,561
vsrv8,SSTP,2016-12-31,17:08,18:43,95
vsrv16,PPTP,2016-12-31,09:55,18:48,533
vsrv16,SSTP,2016-12-31,18:23,19:08,45
vsrv17,PPTP,2016-12-31,17:31,19:18,107
vsrv8,PPTP,2016-12-31,19:31,19:43,12
vsrv17,SSTP,2016-12-31,11:53,19:45,472
vsrv17,SSTP,2016-12-31,17:57,19:48,111
vsrv8,PPTP,2016-12-31,12:49,19:49,420
vsrv8,PPTP,2016-12-31,19:24,19:51,27
vsrv16,PPTP,2016-12-31,17:44,19:52,128
vsrv17,PPTP,2016-12-31,11:19,20:04,525
vsrv8,SSTP,2016-12-31,18:51,20:13,82
vsrv17,PPTP,2016-12-31,20:03,20:21,18
vsrv17,PPTP,2016-12-31,14:22,20:37,375
vsrv8,PPTP,2016-12-31,15:48,20:41,293
vsrv17,PPTP,2016-12-31,20:54,20:55,1
vsrv17,SSTP,2016-12-31,15:02,21:58,416
vsrv8,PPTP,2016-12-31,17:44,22:05,261
vsrv17,PPTP,2016-12-31,21:21,22:23,62
vsrv16,SSTP,2016-12-31,21:24,23:57,153
vsrv16,SSTP,2016-12-31,20:19,23:58,219
vsrv16,SSTP,2017-01-01,00:14,00:15,1
vsrv17,PPTP,2016-12-31,14:50,00:34,584
vsrv17,PPTP,2016-12-31,19:35,02:28,413
vsrv17,SSTP,2016-12-30,22:02,02:59,1737
vsrv16,SSTP,2017-01-01,01:20,05:01,221
vsrv17,SSTP,2017-01-01,09:26,10:26,60
vsrv17,SSTP,2017-01-01,10:45,11:03,18
vsrv8,SSTP,2017-01-01,10:47,11:18,31
vsrv17,PPTP,2017-01-01,11:48,12:14,26
vsrv8,PPTP,2017-01-01,11:25,12:27,62
vsrv17,SSTP,2017-01-01,12:42,13:25,43
vsrv17,PPTP,2017-01-01,14:15,14:36,21
vsrv17,PPTP,2017-01-01,08:15,14:38,383
vsrv17,SSTP,2016-12-31,17:28,15:20,1312
vsrv17,PPTP,2017-01-01,14:25,15:28,63
vsrv17,SSTP,2017-01-01,15:42,15:42,0
vsrv16,SSTP,2017-01-01,15:39,16:10,31
vsrv8,SSTP,2017-01-01,11:58,17:16,318
vsrv17,PPTP,2017-01-01,17:18,17:20,2
vsrv8,SSTP,2017-01-01,14:53,17:22,149
vsrv8,PPTP,2017-01-01,16:54,17:43,49
vsrv17,SSTP,2017-01-01,15:50,17:44,114
vsrv16,PPTP,2017-01-01,16:36,17:55,79
vsrv8,PPTP,2017-01-01,17:46,18:11,25
vsrv16,PPTP,2017-01-01,18:35,18:38,3
vsrv8,PPTP,2017-01-01,18:44,18:44,0
vsrv17,SSTP,2017-01-01,18:23,18:59,36
vsrv16,PPTP,2017-01-01,18:44,19:08,24
